tab,row,sector,name,column,standard_value,country_value,matched,usability,usabililty_justification,approximate_match,best_match,token_match,label_match,issue,list_name,country
survey,180,,fsl_lcsi_stress4,constraint,,,matched,,,,,,,,,NER
survey,181,,fsl_lcsi_crisis1,name,fsl_lcsi_crisis1,fsl_lcsi_crisis1,matched,,,,,,,,,NER
survey,181,,fsl_lcsi_crisis1,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,181,,fsl_lcsi_crisis1,calculation,,,matched,,,,,,,,,NER
survey,181,,fsl_lcsi_crisis1,relevant,,,matched,,,,,,,,,NER
survey,181,,fsl_lcsi_crisis1,constraint,,,matched,,,,,,,,,NER
survey,182,,fsl_lcsi_crisis2,name,fsl_lcsi_crisis2,fsl_lcsi_crisis2,matched,,,,,,,,,NER
survey,182,,fsl_lcsi_crisis2,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,182,,fsl_lcsi_crisis2,calculation,,,matched,,,,,,,,,NER
survey,182,,fsl_lcsi_crisis2,relevant,,,matched,,,,,,,,,NER
survey,182,,fsl_lcsi_crisis2,constraint,,,matched,,,,,,,,,NER
survey,183,,fsl_lcsi_crisis3,name,fsl_lcsi_crisis3,fsl_lcsi_crisis3,matched,,,,,,,,,NER
survey,183,,fsl_lcsi_crisis3,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,183,,fsl_lcsi_crisis3,calculation,,,matched,,,,,,,,,NER
survey,183,,fsl_lcsi_crisis3,relevant,,,matched,,,,,,,,,NER
survey,183,,fsl_lcsi_crisis3,constraint,,,matched,,,,,,,,,NER
survey,184,,fsl_lcsi_emergency1,name,fsl_lcsi_emergency1,fsl_lcsi_emergency1,matched,,,,,,,,,NER
survey,184,,fsl_lcsi_emergency1,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,184,,fsl_lcsi_emergency1,calculation,,,matched,,,,,,,,,NER
survey,184,,fsl_lcsi_emergency1,relevant,,,matched,,,,,,,,,NER
survey,184,,fsl_lcsi_emergency1,constraint,,,matched,,,,,,,,,NER
survey,185,,fsl_lcsi_emergency2,name,fsl_lcsi_emergency2,fsl_lcsi_emergency2,matched,,,,,,,,,NER
survey,185,,fsl_lcsi_emergency2,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,185,,fsl_lcsi_emergency2,calculation,,,matched,,,,,,,,,NER
survey,185,,fsl_lcsi_emergency2,relevant,,,matched,,,,,,,,,NER
survey,185,,fsl_lcsi_emergency2,constraint,,,matched,,,,,,,,,NER
survey,186,,fsl_lcsi_emergency3,name,fsl_lcsi_emergency3,fsl_lcsi_emergency3,matched,,,,,,,,,NER
survey,186,,fsl_lcsi_emergency3,type,select_one l_fsl_lcsi,select_one l_fsl_lcsi,matched,,,,,,,,,NER
survey,186,,fsl_lcsi_emergency3,calculation,,,matched,,,,,,,,,NER
survey,186,,fsl_lcsi_emergency3,relevant,,,matched,,,,,,,,,NER
survey,186,,fsl_lcsi_emergency3,constraint,,,matched,,,,,,,,,NER
survey,187,,fsl_lcsi_other_reason,name,fsl_lcsi_other_reason,fsl_lcsi_other_reason,matched,,,,,,,,,NER
survey,187,,fsl_lcsi_other_reason,type,select_multiple l_fsl_lcsi_other,select_multiple l_fsl_lcsi_other,matched,,,,,,,,,NER
survey,187,,fsl_lcsi_other_reason,calculation,,,matched,,,,,,,,,NER
survey,187,,fsl_lcsi_other_reason,relevant,${fsl_lcsi_stress1} = 'yes' or ${fsl_lcsi_stress2} = 'yes' or ${fsl_lcsi_stress3} = 'yes' or ${fsl_lcsi_crisis3} = 'yes' or ${fsl_lcsi_stress4} = 'yes' or ${fsl_lcsi_crisis1} = 'yes' or ${fsl_lcsi_crisis2} = 'yes' or ${fsl_lcsi_emergency1} = 'yes' or ${fsl_lcsi_emergency2} = 'yes' or  ${fsl_lcsi_emergency3} = 'yes' or ${fsl_lcsi_stress1} = 'no_exhausted' or ${fsl_lcsi_stress2} = 'no_exhausted' or ${fsl_lcsi_stress3} = 'no_exhausted' or ${fsl_lcsi_crisis3} = 'no_exhausted' or ${fsl_lcsi_stress4} = 'no_exhausted' or ${fsl_lcsi_crisis1} = 'no_exhausted' or ${fsl_lcsi_crisis2} = 'no_exhausted' or ${fsl_lcsi_emergency1} = 'no_exhausted' or ${fsl_lcsi_emergency2} = 'no_exhausted' or  ${fsl_lcsi_emergency3} = 'no_exhausted',${fsl_lcsi_stress1} = 'yes' or ${fsl_lcsi_stress2} = 'yes' or ${fsl_lcsi_stress3} = 'yes' or ${fsl_lcsi_crisis3} = 'yes' or ${fsl_lcsi_stress4} = 'yes' or ${fsl_lcsi_crisis1} = 'yes' or ${fsl_lcsi_crisis2} = 'yes' or ${fsl_lcsi_emergency1} = 'yes' or ${fsl_lcsi_emergency2} = 'yes' or  ${fsl_lcsi_emergency3} = 'yes' or ${fsl_lcsi_stress1} = 'no_exhausted' or ${fsl_lcsi_stress2} = 'no_exhausted' or ${fsl_lcsi_stress3} = 'no_exhausted' or ${fsl_lcsi_crisis3} = 'no_exhausted' or ${fsl_lcsi_stress4} = 'no_exhausted' or ${fsl_lcsi_crisis1} = 'no_exhausted' or ${fsl_lcsi_crisis2} = 'no_exhausted' or ${fsl_lcsi_emergency1} = 'no_exhausted' or ${fsl_lcsi_emergency2} = 'no_exhausted' or  ${fsl_lcsi_emergency3} = 'no_exhausted',matched,,,,,,,,,NER
survey,187,,fsl_lcsi_other_reason,constraint,"not((selected(., 'dnk') or selected(., 'pnta') or selected(., 'none')) and count-selected(.) > 1)","not(selected(., 'none_reason') and count-selected(.)>1) and not(selected(., 'dnk') and count-selected(.)>1) and not(selected(., 'pnta') and count-selected(.)>1)",not matched,,,"not(selected(.,""dnk"") and count-selected(.) > 1) and not(selected(.,""pnta"") and count-selected(.) > 1)",,,,,,NER
survey,188,,other_fsl_lcsi_other_reason,name,other_fsl_lcsi_other_reason,other_fsl_lcsi_other_reason,matched,,,,,,,,,NER
survey,188,,other_fsl_lcsi_other_reason,type,text,text,matched,,,,,,,,,NER
survey,188,,other_fsl_lcsi_other_reason,calculation,,,matched,,,,,,,,,NER
survey,188,,other_fsl_lcsi_other_reason,relevant,"selected(${fsl_lcsi_other_reason}, 'other')","selected(${fsl_lcsi_other_reason}, 'other')",matched,,,,,,,,,NER
survey,188,,other_fsl_lcsi_other_reason,constraint,,"regex(., '^[^0-9]+$')",not matched,,,,,,,,,NER
survey,189,,fsl_lcsi_en_stress1,,,,not matched,,,,,,,Missing in country survey,,NER
survey,190,,fsl_lcsi_en_stress2,,,,not matched,,,,,,,Missing in country survey,,NER
survey,191,,fsl_lcsi_en_stress3,,,,not matched,,,,,,,Missing in country survey,,NER
survey,192,,fsl_lcsi_en_stress4,,,,not matched,,,,,,,Missing in country survey,,NER
survey,193,,fsl_lcsi_en_crisis1,,,,not matched,,,,,,,Missing in country survey,,NER
survey,194,,fsl_lcsi_en_crisis2,,,,not matched,,,,,,,Missing in country survey,,NER
survey,195,,fsl_lcsi_en_crisis3,,,,not matched,,,,,,,Missing in country survey,,NER
survey,196,,fsl_lcsi_en_emergency1,,,,not matched,,,,,,,Missing in country survey,,NER
survey,197,,fsl_lcsi_en_emergency2,,,,not matched,,,,,,,Missing in country survey,,NER
survey,198,,fsl_lcsi_en_emergency3,,,,not matched,,,,,,,Missing in country survey,,NER
survey,199,,fsl_lcsi_en_other_reason,,,,not matched,,,,,,,Missing in country survey,,NER
survey,200,,other_fsl_lcsi_en_other_reason,,,,not matched,,,,,,,Missing in country survey,,NER
survey,203,,cm_note,,,,not matched,,,,,,,Missing in country survey,,NER
survey,204,,cm_income_source,name,cm_income_source,cm_income_source,matched,,,,,,,,,NER
survey,204,,cm_income_source,type,select_multiple l_cm_income_source,select_multiple l_cm_income_source,matched,,,,,,,,,NER
survey,204,,cm_income_source,calculation,,,matched,,,,,,,,,NER
survey,204,,cm_income_source,relevant,,,matched,,,,,,,,,NER
survey,204,,cm_income_source,constraint,"not((selected(., 'dnk') or selected(., 'none') or selected(., 'pnta')) and count-selected(.) > 1)","not((selected(., 'dnk') or selected(., 'none_received') or selected(., 'pnta')) and count-selected(.) > 1)",not matched,,,"not(selected(.,""dnk"") and count-selected(.) > 1) and not(selected(.,""pnta"") and count-selected(.) > 1)",,,,,,NER
survey,205,,cm_income_source_note_n,name,cm_income_source_note_n,cm_income_source_note_n,matched,,,,,,,,,NER
survey,205,,cm_income_source_note_n,type,note,note,matched,,,,,,,,,NER
survey,205,,cm_income_source_note_n,calculation,,,matched,,,,,,,,,NER
survey,205,,cm_income_source_note_n,relevant,"not(selected(${cm_income_source}, 'none') or selected(${cm_income_source}, 'dnk') or selected(${cm_income_source}, 'pnta'))",,not matched,,,"not(selected(${cm_income_source}, 'none') or selected(${cm_income_source}, 'dnk') or selected(${cm_income_source}, 'pnta'))",,,,,,NER
survey,205,,cm_income_source_note_n,constraint,,,matched,,,,,,,,,NER
survey,206,,cm_income_source_salaried_n,name,cm_income_source_salaried_n,cm_income_source_salaried_n,matched,,,,,,,,,NER
survey,206,,cm_income_source_salaried_n,type,integer,integer,matched,,,,,,,,,NER
survey,206,,cm_income_source_salaried_n,calculation,,,matched,,,,,,,,,NER
survey,206,,cm_income_source_salaried_n,relevant,"selected(${cm_income_source}, 'salaried')","selected(${cm_income_source}, 'salaried')",matched,,,,,,,,,NER
survey,206,,cm_income_source_salaried_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,207,,cm_income_source_casual_n,name,cm_income_source_casual_n,cm_income_source_casual_n,matched,,,,,,,,,NER
survey,207,,cm_income_source_casual_n,type,integer,integer,matched,,,,,,,,,NER
survey,207,,cm_income_source_casual_n,calculation,,,matched,,,,,,,,,NER
survey,207,,cm_income_source_casual_n,relevant,"selected(${cm_income_source}, 'casual')","selected(${cm_income_source}, 'casual')",matched,,,,,,,,,NER
survey,207,,cm_income_source_casual_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,208,,cm_income_source_own_business_n,name,cm_income_source_own_business_n,cm_income_source_own_business_n,matched,,,,,,,,,NER
survey,208,,cm_income_source_own_business_n,type,integer,integer,matched,,,,,,,,,NER
survey,208,,cm_income_source_own_business_n,calculation,,,matched,,,,,,,,,NER
survey,208,,cm_income_source_own_business_n,relevant,"selected(${cm_income_source}, 'own_business')","selected(${cm_income_source}, 'own_business')",matched,,,,,,,,,NER
survey,208,,cm_income_source_own_business_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,209,,cm_income_source_own_production_n,name,cm_income_source_own_production_n,cm_income_source_own_production_n,matched,,,,,,,,,NER
survey,209,,cm_income_source_own_production_n,type,integer,integer,matched,,,,,,,,,NER
survey,209,,cm_income_source_own_production_n,calculation,,,matched,,,,,,,,,NER
survey,209,,cm_income_source_own_production_n,relevant,"selected(${cm_income_source}, 'own_production')","selected(${cm_income_source}, 'own_production_s')",not matched,,,"selected(${cm_income_source}, 'own_production_s')",,,,,,NER
survey,209,,cm_income_source_own_production_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,210,,cm_income_source_social_benefits_n,name,cm_income_source_social_benefits_n,cm_income_source_social_benefits_n,matched,,,,,,,,,NER
survey,210,,cm_income_source_social_benefits_n,type,integer,integer,matched,,,,,,,,,NER
survey,210,,cm_income_source_social_benefits_n,calculation,,,matched,,,,,,,,,NER
survey,210,,cm_income_source_social_benefits_n,relevant,"selected(${cm_income_source}, 'social_benefits')","selected(${cm_income_source}, 'social_benefits')",matched,,,,,,,,,NER
survey,210,,cm_income_source_social_benefits_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,211,,cm_income_source_rent_n,name,cm_income_source_rent_n,cm_income_source_rent_n,matched,,,,,,,,,NER
survey,211,,cm_income_source_rent_n,type,integer,integer,matched,,,,,,,,,NER
survey,211,,cm_income_source_rent_n,calculation,,,matched,,,,,,,,,NER
survey,211,,cm_income_source_rent_n,relevant,"selected(${cm_income_source}, 'rent')","selected(${cm_income_source}, 'rent')",matched,,,,,,,,,NER
survey,211,,cm_income_source_rent_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,212,,cm_income_source_remittances_n,name,cm_income_source_remittances_n,cm_income_source_remittances_n,matched,,,,,,,,,NER
survey,212,,cm_income_source_remittances_n,type,integer,integer,matched,,,,,,,,,NER
survey,212,,cm_income_source_remittances_n,calculation,,,matched,,,,,,,,,NER
survey,212,,cm_income_source_remittances_n,relevant,"selected(${cm_income_source}, 'remittances')","selected(${cm_income_source}, 'remittances')",matched,,,,,,,,,NER
survey,212,,cm_income_source_remittances_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,213,,cm_income_source_assistance_n,name,cm_income_source_assistance_n,cm_income_source_assistance_n,matched,,,,,,,,,NER
survey,213,,cm_income_source_assistance_n,type,integer,integer,matched,,,,,,,,,NER
survey,213,,cm_income_source_assistance_n,calculation,,,matched,,,,,,,,,NER
survey,213,,cm_income_source_assistance_n,relevant,"selected(${cm_income_source}, 'assistance')","selected(${cm_income_source}, 'assistance')",matched,,,,,,,,,NER
survey,213,,cm_income_source_assistance_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,214,,cm_income_source_support_friends_n,name,cm_income_source_support_friends_n,cm_income_source_support_friends_n,matched,,,,,,,,,NER
survey,214,,cm_income_source_support_friends_n,type,integer,integer,matched,,,,,,,,,NER
survey,214,,cm_income_source_support_friends_n,calculation,,,matched,,,,,,,,,NER
survey,214,,cm_income_source_support_friends_n,relevant,"selected(${cm_income_source}, 'support_friends')","selected(${cm_income_source}, 'support_friends')",matched,,,,,,,,,NER
survey,214,,cm_income_source_support_friends_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,215,,cm_income_source_donation_n,name,cm_income_source_donation_n,cm_income_source_donation_n,matched,,,,,,,,,NER
survey,215,,cm_income_source_donation_n,type,integer,integer,matched,,,,,,,,,NER
survey,215,,cm_income_source_donation_n,calculation,,,matched,,,,,,,,,NER
survey,215,,cm_income_source_donation_n,relevant,"selected(${cm_income_source}, 'donation')","selected(${cm_income_source}, 'donation')",matched,,,,,,,,,NER
survey,215,,cm_income_source_donation_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,216,,cm_income_source_other_n,name,cm_income_source_other_n,cm_income_source_other_n,matched,,,,,,,,,NER
survey,216,,cm_income_source_other_n,type,integer,integer,matched,,,,,,,,,NER
survey,216,,cm_income_source_other_n,calculation,,,matched,,,,,,,,,NER
survey,216,,cm_income_source_other_n,relevant,"selected(${cm_income_source}, 'other')","selected(${cm_income_source}, 'other')",matched,,,,,,,,,NER
survey,216,,cm_income_source_other_n,constraint,.> 0 or .= -999,. > 0 or . = -999 or .=-998,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,217,,other_cm_income_source_other_n,,,,not matched,,,,,,,Missing in country survey,,NER
survey,218,,cm_income_source_total_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,219,,cm_income_source_note_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,220,,cm_income_source_salaried_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,221,,cm_income_source_casual_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,222,,cm_income_source_own_business_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,223,,cm_income_source_own_production_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,224,,cm_income_source_social_benefits_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,225,,cm_income_source_rent_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,226,,cm_income_source_remittances_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,227,,cm_income_source_assistance_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,228,,cm_income_source_support_friends_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,229,,cm_income_source_donation_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,230,,cm_income_source_other_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,231,,other_cm_income_source_other_prop,,,,not matched,,,,,,,Missing in country survey,,NER
survey,234,,health_note,,,,not matched,,,,,,,Missing in country survey,,NER
survey,236,,health_ind_pos,,,,not matched,,,,,,,Missing in country survey,,NER
survey,237,,health_person_id,,,,not matched,,,,,,,Missing in country survey,,NER
survey,238,,health_ind_age,,,,not matched,,,,,,,Missing in country survey,,NER
survey,239,,health_ind_gender,,,,not matched,,,,,,,Missing in country survey,,NER
survey,240,,health_ind_healthcare_needed,name,health_ind_healthcare_needed,health_ind_healthcare_needed,matched,,,,,,,,,NER
survey,240,,health_ind_healthcare_needed,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,NER
survey,240,,health_ind_healthcare_needed,calculation,,,matched,,,,,,,,,NER
survey,240,,health_ind_healthcare_needed,relevant,,,matched,,,,,,,,,NER
survey,240,,health_ind_healthcare_needed,constraint,,,matched,,,,,,,,,NER
survey,241,,health_ind_healthcare_received,name,health_ind_healthcare_received,health_ind_healthcare_received,matched,,,,,,,,,NER
survey,241,,health_ind_healthcare_received,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,NER
survey,241,,health_ind_healthcare_received,calculation,,,matched,,,,,,,,,NER
survey,241,,health_ind_healthcare_received,relevant,"selected(${health_ind_healthcare_needed},'yes')",${health_ind_healthcare_needed}='yes',not matched,,,${health_ind_healthcare_needed}='yes',,,,,,NER
survey,241,,health_ind_healthcare_received,constraint,,,matched,,,,,,,,,NER
survey,242,,health_ind_healthcare_needed_type,name,health_ind_healthcare_needed_type,health_ind_healthcare_needed_type,matched,,,,,,,,,NER
survey,242,,health_ind_healthcare_needed_type,type,select_multiple l_health_ind_healthcare_needed_type,select_multiple l_health_ind_healthcare_needed_type,matched,,,,,,,,,NER
survey,242,,health_ind_healthcare_needed_type,calculation,,,matched,,,,,,,,,NER
survey,242,,health_ind_healthcare_needed_type,relevant,"selected(${health_ind_healthcare_needed},'yes')",${health_ind_healthcare_needed}='yes',not matched,,,${health_ind_healthcare_needed}='yes',,,,,,NER
survey,242,,health_ind_healthcare_needed_type,constraint,"not((selected(., 'dnk') or selected(., 'pnta')) and count-selected(.) > 1)","not(selected(.,'dnk') and count-selected(.)>1) and not(selected(.,'pnta') and count-selected(.)>1)",not matched,,,"not(selected(.,""dnk"") and count-selected(.) > 1) and not(selected(.,""pnta"") and count-selected(.) > 1)",,,,,,NER
survey,243,,other_health_ind_healthcare_needed_type,name,other_health_ind_healthcare_needed_type,other_health_ind_healthcare_needed_type,matched,,,,,,,,,NER
survey,243,,other_health_ind_healthcare_needed_type,type,text,text,matched,,,,,,,,,NER
survey,243,,other_health_ind_healthcare_needed_type,calculation,,,matched,,,,,,,,,NER
survey,243,,other_health_ind_healthcare_needed_type,relevant,"selected(${health_ind_healthcare_needed_type},'other')","selected(${health_ind_healthcare_needed_type},'other')",matched,,,,,,,,,NER
survey,243,,other_health_ind_healthcare_needed_type,constraint,,"regex(., '^[^0-9]+$')",not matched,,,,,,,,,NER
survey,245,,health_facility_time,name,health_facility_time,health_facility_time,matched,,,,,,,,,NER
survey,245,,health_facility_time,type,integer,integer,matched,,,,,,,,,NER
survey,245,,health_facility_time,calculation,,,matched,,,,,,,,,NER
survey,245,,health_facility_time,relevant,,,matched,,,,,,,,,NER
survey,245,,health_facility_time,constraint,. > 0 or . = -999,.>= 0 or .=-999,not matched,,,.> 0 and .<= 20 or .=-999,,,,,,NER
survey,248,,nut_ind_note,,,,not matched,,,,,,,Missing in country survey,,NER
survey,250,,nut_ind_pos,,,,not matched,,,,,,,Missing in country survey,,NER
survey,251,,nut_person_id,,,,not matched,,,,,,,Missing in country survey,,NER
survey,252,,nut_ind_age,,,,not matched,,,,,,,Missing in country survey,,NER
survey,253,,nut_ind_gender,,,,not matched,,,,,,,Missing in country survey,,NER
survey,254,,nut_ind_age_0_4,,,,not matched,,,,,,,Missing in country survey,,NER
survey,255,,nut_ind_age_under1,,,,not matched,,,,,,,Missing in country survey,,NER
survey,256,,nut_ind_age_vitamina,,,,not matched,,,,,,,Missing in country survey,,NER
survey,257,,nut_ind_age_deworming,,,,not matched,,,,,,,Missing in country survey,,NER
survey,258,,nut_ind_under5_sick_yn,name,nut_ind_under5_sick_yn,nut_ind_under5_sick_yn,matched,,,,,,,,,NER
survey,258,,nut_ind_under5_sick_yn,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,NER
